datetime,symbol,open,high,low,close,volume
2025-09-18 11:15:00,MCX:GOLD1!,109215.0,109250.0,109105.0,109149.0,426.0
2025-09-18 11:30:00,MCX:GOLD1!,109146.0,109154.0,108730.0,108820.0,850.0
2025-09-18 11:45:00,MCX:GOLD1!,108819.0,108849.0,108690.0,108822.0,483.0
2025-09-18 12:00:00,MCX:GOLD1!,108822.0,108873.0,108760.0,108774.0,217.0
2025-09-18 12:15:00,MCX:GOLD1!,108780.0,108807.0,108751.0,108777.0,312.0
2025-09-18 12:30:00,MCX:GOLD1!,108752.0,108972.0,108717.0,108946.0,175.0
2025-09-18 12:45:00,MCX:GOLD1!,108958.0,109100.0,108941.0,109095.0,315.0
2025-09-18 13:00:00,MCX:GOLD1!,109083.0,109340.0,109050.0,109322.0,265.0
2025-09-18 13:15:00,MCX:GOLD1!,109330.0,109363.0,109278.0,109337.0,234.0
2025-09-18 13:30:00,MCX:GOLD1!,109360.0,109361.0,109240.0,109260.0,142.0
2025-09-18 13:45:00,MCX:GOLD1!,109270.0,109324.0,109220.0,109324.0,103.0
2025-09-18 14:00:00,MCX:GOLD1!,109322.0,109519.0,109302.0,109496.0,320.0
2025-09-18 14:15:00,MCX:GOLD1!,109501.0,109639.0,109482.0,109613.0,276.0
2025-09-18 14:30:00,MCX:GOLD1!,109630.0,109717.0,109580.0,109682.0,209.0
2025-09-18 14:45:00,MCX:GOLD1!,109675.0,109802.0,109603.0,109765.0,235.0
2025-09-18 15:00:00,MCX:GOLD1!,109755.0,109801.0,109717.0,109760.0,153.0
2025-09-18 15:15:00,MCX:GOLD1!,109780.0,109799.0,109737.0,109799.0,136.0
2025-09-18 15:30:00,MCX:GOLD1!,109799.0,109800.0,109670.0,109687.0,175.0
2025-09-18 15:45:00,MCX:GOLD1!,109687.0,109741.0,109587.0,109741.0,143.0
2025-09-18 16:00:00,MCX:GOLD1!,109741.0,109750.0,109625.0,109636.0,44.0
2025-09-18 16:15:00,MCX:GOLD1!,109625.0,109700.0,109613.0,109630.0,44.0
2025-09-18 16:30:00,MCX:GOLD1!,109639.0,109672.0,109616.0,109644.0,78.0
2025-09-18 16:45:00,MCX:GOLD1!,109658.0,109720.0,109610.0,109610.0,74.0
2025-09-18 17:00:00,MCX:GOLD1!,109610.0,109680.0,109570.0,109650.0,80.0
2025-09-18 17:15:00,MCX:GOLD1!,109620.0,109660.0,109613.0,109614.0,41.0
2025-09-18 17:30:00,MCX:GOLD1!,109634.0,109663.0,109601.0,109628.0,60.0
